Application mode,Course,Daytime/evening attendance	,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Tuition fees up to date,Gender,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP
17,9500,1,160.0,19,1,4,10,153.0,1,0,18,7,7,6,13.116666666666667,7,7,6,13.116666666666667,7.6,2.6,0.32
39,9991,0,120.0,37,37,9,9,141.0,1,0,29,15,15,11,11.454545454545457,13,16,11,11.545454545454543,10.8,1.4,1.74
44,9085,1,150.0,3,3,2,2,150.0,1,0,22,6,7,6,14.428571428571429,6,9,5,13.0,13.9,-0.3,0.79
39,9670,1,150.0,34,34,0,0,107.0,1,1,26,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
1,9500,1,122.0,3,1,4,3,114.8,1,0,19,7,11,4,12.65,7,9,5,11.1,12.4,0.5,1.79
42,9991,0,150.0,19,19,5,5,113.7,1,1,30,15,15,13,11.461538461538462,11,15,10,11.583333333333334,16.2,0.3,-0.92
39,9147,1,133.1,37,37,9,9,110.0,1,0,47,5,0,0,0.0,5,0,0,0.0,9.4,-0.8,-3.12
1,9853,1,110.0,37,37,9,4,114.3,1,1,42,6,9,5,12.4,6,10,5,11.8,7.6,2.6,0.32
51,9119,1,129.0,2,37,2,9,121.6,1,1,19,5,10,0,0.0,5,7,1,10.0,7.6,2.6,0.32
7,9254,1,100.0,37,37,9,9,100.0,0,0,37,5,5,0,0.0,5,10,0,0.0,10.8,1.4,1.74
18,9070,1,138.0,38,37,9,7,125.1,1,0,19,6,6,6,12.666666666666666,6,6,6,13.0,15.5,2.8,-4.06
17,9556,1,133.0,1,38,4,9,119.0,1,0,19,7,10,6,11.15,7,7,7,12.814285714285717,12.7,3.7,-1.7
39,9773,1,120.0,37,37,4,9,130.0,0,1,55,6,8,5,11.4,6,9,5,12.4,10.8,1.4,1.74
39,9119,1,133.1,34,37,0,0,128.8,1,1,43,5,0,0,0.0,5,0,0,0.0,7.6,2.6,0.32
39,8014,0,149.0,34,34,0,0,126.3,1,0,55,6,6,6,13.833333333333334,6,6,6,12.833333333333334,7.6,2.6,0.32
1,9500,1,137.0,37,37,7,9,130.8,1,0,18,7,7,6,12.666666666666666,7,7,6,12.666666666666666,7.6,2.6,0.32
17,9254,1,116.0,38,37,9,6,109.7,1,0,22,6,7,5,14.0,6,6,6,15.666666666666666,11.1,0.6,2.02
1,171,1,159.0,3,3,2,2,162.5,1,1,19,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92
1,171,1,133.1,3,1,2,3,141.0,1,0,19,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7
1,9670,1,143.0,37,37,9,7,131.8,1,0,18,6,8,6,13.571428571428571,6,6,5,12.8,12.4,0.5,1.79
1,9085,1,139.0,19,19,192,144,127.1,1,1,23,5,6,5,11.8,5,7,4,13.25,10.8,1.4,1.74
39,9003,1,133.1,37,37,9,10,120.0,0,1,38,6,8,0,0.0,6,10,0,0.0,16.2,0.3,-0.92
42,9500,1,100.0,1,19,4,8,136.0,1,0,21,7,9,7,14.355555555555554,8,8,8,13.49375,15.5,2.8,-4.06
2,9147,1,150.0,37,37,9,9,122.0,1,0,29,15,19,13,11.76923076923077,14,17,14,11.928571428571429,9.4,-0.8,-3.12
39,9773,1,133.1,38,1,5,4,102.0,1,1,28,6,11,3,13.0,6,15,1,12.0,7.6,2.6,0.32
39,9085,1,133.1,38,19,9,8,138.3,0,1,25,6,6,0,0.0,6,6,0,0.0,8.9,1.4,3.51
17,9500,1,138.0,4,1,2,1,133.0,1,0,18,8,8,0,0.0,8,8,0,0.0,9.4,-0.8,-3.12
18,9853,1,122.0,38,37,9,5,120.3,1,0,19,6,0,0,0.0,6,0,0,0.0,10.8,1.4,1.74
1,9130,1,152.0,2,22,4,3,146.1,1,0,18,5,8,4,13.5,5,9,0,0.0,10.8,1.4,1.74
39,9147,1,130.0,37,37,9,9,117.9,1,0,35,1,1,0,0.0,5,0,0,0.0,10.8,1.4,1.74
17,9853,1,147.0,37,37,9,9,142.8,1,0,23,6,11,2,10.0,6,15,2,11.0,7.6,2.6,0.32
1,9773,1,123.0,1,38,9,9,116.7,1,0,18,6,6,6,12.166666666666666,6,8,6,12.666666666666666,12.4,0.5,1.79
39,9556,1,140.0,37,37,9,8,105.0,1,0,36,7,11,6,12.35,7,12,5,12.5,8.9,1.4,3.51
39,9003,1,133.1,38,37,9,4,120.0,1,1,30,6,10,6,11.375,6,10,5,11.6,13.9,-0.3,0.79
1,171,1,131.0,19,1,4,7,131.4,1,1,20,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
43,9991,0,120.0,37,37,9,9,128.2,1,1,32,5,5,0,0.0,5,5,0,0.0,7.6,2.6,0.32
1,171,1,141.0,1,19,5,8,141.4,1,0,18,0,0,0,0.0,0,0,0,0.0,13.9,-0.3,0.79
1,9500,1,128.0,1,1,4,10,118.9,1,0,20,7,8,7,11.5875,8,9,7,14.071428571428571,13.9,-0.3,0.79
1,9238,1,126.0,3,1,5,5,125.7,1,0,18,6,6,6,11.333333333333334,6,8,6,11.333333333333334,15.5,2.8,-4.06
7,9500,1,140.0,19,1,4,1,140.0,0,0,39,7,0,0,0.0,8,0,0,0.0,12.4,0.5,1.79
1,9500,1,138.0,1,38,4,9,132.5,1,0,19,8,8,7,14.36,8,8,7,14.36,10.8,1.4,1.74
43,9991,0,133.1,12,12,9,9,120.0,1,1,28,13,13,7,10.285714285714286,11,13,5,10.6,10.8,1.4,1.74
17,9670,1,125.0,1,3,4,3,117.3,1,0,18,6,8,6,14.0,6,9,5,14.0,8.9,1.4,3.51
39,9991,0,140.0,38,19,9,5,110.0,1,0,35,5,9,3,11.666666666666666,5,7,5,11.8,12.7,3.7,-1.7
43,9085,1,130.0,19,38,7,7,120.2,1,0,20,5,9,4,12.0,5,10,5,13.428571428571429,10.8,1.4,1.74
17,9238,1,105.0,37,37,7,8,129.7,1,0,20,6,6,6,12.333333333333334,6,6,6,10.666666666666666,9.4,-0.8,-3.12
17,9500,1,122.0,37,37,9,9,131.0,1,0,18,7,7,6,12.516666666666666,7,7,6,12.516666666666666,7.6,2.6,0.32
1,9853,1,133.1,19,19,9,9,97.0,1,0,23,6,9,5,11.6,6,9,3,11.0,12.7,3.7,-1.7
39,9085,1,133.1,37,37,10,9,144.0,1,1,51,6,0,0,0.0,6,0,0,0.0,12.4,0.5,1.79
39,9991,0,110.0,37,37,7,10,150.0,0,0,48,5,5,1,10.0,5,5,0,0.0,15.5,2.8,-4.06
1,9500,1,130.0,3,3,1,5,118.8,1,0,18,7,7,7,13.677142857142858,8,9,8,14.533333333333331,11.1,0.6,2.02
39,9991,0,150.0,37,38,9,9,146.2,1,0,30,5,11,3,10.333333333333334,5,10,4,12.8,12.4,0.5,1.79
1,9670,1,110.0,3,19,4,5,109.0,1,1,19,6,7,6,13.142857142857142,6,8,6,14.166666666666666,15.5,2.8,-4.06
39,9853,1,133.1,37,37,9,9,131.0,1,0,32,7,10,7,13.428571428571429,8,8,8,13.25,13.9,-0.3,0.79
43,9119,1,115.0,38,19,9,6,112.2,1,1,18,5,9,2,10.0,5,9,0,0.0,15.5,2.8,-4.06
39,9991,0,120.0,37,37,6,6,147.8,1,0,40,5,9,4,11.25,5,6,5,12.0,13.9,-0.3,0.79
1,8014,0,115.0,38,38,9,7,115.0,1,0,28,6,8,5,12.8,6,8,5,11.0,9.4,-0.8,-3.12
1,9500,1,141.0,37,37,9,8,130.2,1,0,21,7,11,7,14.072222222222225,8,8,8,14.0475,15.5,2.8,-4.06
39,9991,0,133.1,19,37,7,9,137.2,0,0,32,5,5,0,0.0,5,6,0,0.0,10.8,1.4,1.74
1,9238,1,135.0,19,19,9,5,135.0,1,0,20,6,6,6,13.833333333333334,6,6,6,11.833333333333334,10.8,1.4,1.74
39,171,1,110.0,12,3,5,2,100.0,1,1,27,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12
44,9991,0,160.0,37,37,9,9,160.0,1,0,26,5,5,5,12.0,5,7,5,11.4,12.7,3.7,-1.7
17,9147,1,130.0,37,37,9,7,119.9,1,0,19,5,8,5,12.875,5,6,5,11.833333333333334,13.9,-0.3,0.79
39,9130,1,133.1,37,38,9,9,120.0,1,1,53,5,9,4,12.25,5,8,4,11.75,9.4,-0.8,-3.12
1,9500,1,136.0,19,38,9,9,119.3,1,0,18,8,8,7,13.214285714285714,8,8,7,13.214285714285714,12.7,3.7,-1.7
1,9853,1,133.1,34,34,0,0,142.8,1,1,20,6,12,0,0.0,6,12,0,0.0,7.6,2.6,0.32
1,8014,0,128.0,38,38,0,0,122.1,1,0,21,6,8,5,12.8,6,10,6,11.857142857142858,7.6,2.6,0.32
1,9773,1,133.0,1,19,9,9,119.7,1,1,19,6,7,6,12.333333333333334,6,10,5,13.2,16.2,0.3,-0.92
1,9500,1,145.0,38,37,5,6,127.5,1,0,19,7,7,6,13.416666666666666,7,7,6,13.416666666666666,7.6,2.6,0.32
1,9670,1,130.0,26,30,0,5,128.6,1,0,19,5,8,4,12.25,5,7,4,12.75,7.6,2.6,0.32
1,9500,1,139.0,1,1,4,4,124.5,1,0,19,8,9,7,12.04142857142857,8,9,7,12.04142857142857,10.8,1.4,1.74
1,9670,1,142.0,19,19,7,3,132.9,1,1,19,5,5,4,12.5,5,5,4,14.25,7.6,2.6,0.32
1,9500,1,132.0,19,38,5,5,118.0,1,0,18,8,8,7,12.328571428571427,8,8,7,12.328571428571427,12.7,3.7,-1.7
1,9500,1,124.0,37,37,9,9,116.0,1,0,21,8,8,7,13.957142857142856,8,8,7,13.957142857142856,12.7,3.7,-1.7
44,9085,1,160.0,1,1,4,4,160.0,1,1,21,5,15,3,12.333333333333334,5,7,5,11.4,9.4,-0.8,-3.12
39,9556,1,130.0,37,19,9,8,110.0,1,1,24,7,13,6,10.857142857142858,7,7,7,11.857142857142858,12.7,3.7,-1.7
1,9773,1,140.0,38,38,5,7,126.4,1,1,18,6,8,6,12.666666666666666,6,6,6,13.5,12.7,3.7,-1.7
17,9147,1,146.0,38,37,6,6,143.9,1,0,18,5,11,5,11.333333333333334,5,8,5,12.0,13.9,-0.3,0.79
1,9147,1,150.0,37,37,9,9,134.6,1,1,20,5,5,5,13.6,5,7,5,13.0,9.4,-0.8,-3.12
39,9119,1,140.0,34,34,9,9,140.0,0,1,34,5,5,0,0.0,5,5,0,0.0,15.5,2.8,-4.06
15,9556,1,137.0,19,1,9,4,137.0,1,0,19,7,11,0,0.0,7,11,2,11.666666666666666,8.9,1.4,3.51
39,9670,1,100.0,37,37,9,9,110.0,1,1,36,5,5,5,11.4,5,7,5,11.6,9.4,-0.8,-3.12
1,9500,1,125.0,1,1,4,4,119.8,1,0,19,8,8,8,12.82875,8,8,8,12.82875,9.4,-0.8,-3.12
1,9130,1,144.0,3,1,2,4,134.9,1,0,18,6,13,6,10.857142857142858,6,10,4,11.0,15.5,2.8,-4.06
1,9500,1,129.0,37,19,9,7,127.8,1,0,19,8,10,6,13.78,8,10,6,13.78,9.4,-0.8,-3.12
7,9556,1,140.0,3,3,2,2,140.0,0,1,38,7,8,3,12.666666666666666,5,5,0,0.0,13.9,-0.3,0.79
5,9853,1,122.0,19,19,4,5,112.6,1,0,22,6,10,5,12.6,6,9,4,11.25,12.7,3.7,-1.7
17,9500,1,143.0,19,38,9,6,131.5,1,1,18,7,8,7,12.5125,8,8,8,14.1875,13.9,-0.3,0.79
43,9147,1,130.0,37,19,9,8,130.8,1,1,22,5,5,0,0.0,5,9,3,13.333333333333334,16.2,0.3,-0.92
44,9991,0,130.0,1,37,4,9,130.0,0,0,21,5,12,3,11.333333333333334,5,10,1,13.0,15.5,2.8,-4.06
39,9556,1,100.0,37,38,9,9,120.0,1,0,29,7,9,1,10.0,7,0,0,0.0,12.7,3.7,-1.7
1,9070,1,110.0,37,37,9,9,107.6,1,1,22,6,6,6,11.666666666666666,6,6,6,12.166666666666666,7.6,2.6,0.32
39,9500,1,130.0,37,37,3,7,143.8,1,1,27,8,8,7,15.57,8,8,7,15.57,10.8,1.4,1.74
44,9238,1,140.0,38,37,7,7,143.0,1,0,19,6,6,6,13.333333333333334,6,6,6,14.666666666666666,13.9,-0.3,0.79
1,9085,1,148.0,38,19,4,9,134.7,1,0,18,6,6,6,17.0,6,6,6,15.5,8.9,1.4,3.51
1,9147,1,139.0,19,12,4,4,125.0,1,0,18,5,8,3,12.333333333333334,5,7,4,12.0,7.6,2.6,0.32
18,9238,1,140.0,37,37,9,10,120.4,0,0,39,6,0,0,0.0,6,0,0,0.0,9.4,-0.8,-3.12
53,9085,1,140.0,19,38,8,9,144.9,0,0,23,11,18,11,13.166666666666666,9,15,8,13.333333333333334,8.9,1.4,3.51
17,9254,1,116.0,19,19,9,8,119.9,1,0,20,6,6,6,12.333333333333334,6,6,6,12.333333333333334,12.4,0.5,1.79
1,9500,1,130.0,19,19,9,6,135.0,1,0,19,7,7,6,14.266666666666666,7,7,6,14.266666666666666,7.6,2.6,0.32
39,9773,1,133.1,19,19,9,4,131.0,0,1,42,4,5,0,0.0,4,4,0,0.0,13.9,-0.3,0.79
1,9254,1,137.0,1,38,2,8,122.3,1,1,20,6,7,6,14.714285714285714,6,6,6,12.5,8.9,1.4,3.51
43,9500,1,132.0,1,38,7,7,129.6,1,1,23,7,10,6,12.733333333333334,8,10,7,11.95,16.2,0.3,-0.92
1,9500,1,126.0,1,19,131,181,120.1,1,0,19,7,12,4,13.375,7,8,6,12.116666666666667,12.4,0.5,1.79
17,9500,1,141.0,37,1,9,4,127.3,1,0,19,7,7,6,13.8,7,7,6,13.8,7.6,2.6,0.32
43,9500,1,133.1,38,19,9,10,114.5,1,0,23,7,11,6,12.1,7,7,6,12.616666666666667,16.2,0.3,-0.92
17,9147,1,121.0,38,37,6,7,113.0,1,0,18,5,12,4,10.714285714285714,5,9,4,11.0,13.9,-0.3,0.79
17,9085,1,133.1,37,37,9,9,99.0,1,0,23,6,6,6,14.666666666666666,6,8,6,12.428571428571429,8.9,1.4,3.51
44,9070,1,120.0,3,38,3,9,120.0,1,1,20,7,7,6,12.5,9,10,7,13.142857142857142,16.2,0.3,-0.92
39,9238,1,126.6,38,38,9,7,107.5,1,0,42,6,8,6,13.333333333333334,6,7,6,15.285714285714286,11.1,0.6,2.02
1,9070,1,133.1,1,19,3,3,112.0,1,1,21,6,6,6,13.5,6,6,6,11.166666666666666,11.1,0.6,2.02
1,9773,1,148.0,19,1,3,9,140.0,1,0,18,6,6,6,13.666666666666666,6,6,6,14.666666666666666,16.2,0.3,-0.92
43,9147,1,123.0,37,38,7,7,110.0,1,1,25,5,12,3,11.0,5,12,4,11.5,9.4,-0.8,-3.12
1,9670,1,113.0,1,37,1,10,116.5,1,0,19,6,7,6,12.833333333333334,6,10,6,11.77777777777778,8.9,1.4,3.51
39,9500,1,133.1,38,37,9,9,133.0,1,0,24,7,9,6,12.585714285714284,8,9,7,13.44285714285714,13.9,-0.3,0.79
39,9991,0,147.0,19,19,7,8,147.9,1,0,28,5,8,4,11.5,5,7,4,12.0,10.8,1.4,1.74
1,171,1,123.0,1,3,2,2,118.8,1,1,19,10,10,5,11.0,7,8,2,10.0,8.9,1.4,3.51
1,9773,1,151.0,38,37,9,5,138.4,1,0,24,6,7,6,13.666666666666666,6,6,6,12.833333333333334,10.8,1.4,1.74
17,9670,1,125.0,38,37,7,5,126.4,1,1,18,6,7,6,12.285714285714286,6,7,6,13.333333333333334,16.2,0.3,-0.92
1,9119,1,126.0,12,19,4,5,122.5,1,1,19,5,12,3,12.0,5,10,3,12.0,12.4,0.5,1.79
17,9147,1,132.0,38,19,5,5,120.8,1,1,18,5,8,4,10.8,5,10,2,12.5,11.1,0.6,2.02
1,9147,1,140.0,19,19,9,4,127.8,1,1,23,5,7,3,10.666666666666666,5,7,3,11.333333333333334,9.4,-0.8,-3.12
1,9254,1,131.0,4,3,7,4,126.1,1,0,18,6,8,6,12.142857142857142,6,6,6,11.166666666666666,8.9,1.4,3.51
18,9085,1,106.0,1,19,3,5,104.6,0,1,21,6,10,5,14.0,6,11,4,14.8,11.1,0.6,2.02
39,9254,1,133.1,2,2,2,2,103.0,1,0,62,6,7,6,15.0,6,10,6,12.833333333333334,10.8,1.4,1.74
17,9238,1,145.0,38,38,5,7,138.0,1,0,20,6,11,5,11.2,6,6,6,12.0,9.4,-0.8,-3.12
1,9500,1,131.0,19,19,7,5,122.1,1,0,18,7,8,7,14.13125,8,8,8,13.98375,15.5,2.8,-4.06
1,9500,1,140.0,19,37,9,9,125.5,1,0,19,8,8,7,14.232857142857142,8,8,7,14.232857142857142,10.8,1.4,1.74
1,9773,1,115.0,38,1,9,4,116.1,1,1,19,6,6,6,12.5,6,7,5,13.0,12.4,0.5,1.79
42,9003,1,140.0,19,19,4,4,140.0,1,1,25,6,14,5,11.666666666666666,6,11,4,12.0,15.5,2.8,-4.06
17,9085,1,128.0,38,37,4,9,117.9,1,0,20,5,12,2,13.5,5,12,5,11.285714285714286,10.8,1.4,1.74
1,9500,1,165.0,19,37,5,5,142.3,1,0,18,8,8,7,14.428571428571429,8,8,7,14.428571428571429,12.7,3.7,-1.7
17,9254,1,111.0,19,19,3,10,117.7,1,0,20,6,8,5,10.8,6,9,4,11.5,9.4,-0.8,-3.12
17,9238,1,143.0,37,38,0,7,126.9,1,0,18,6,14,5,11.0,6,6,6,11.666666666666666,7.6,2.6,0.32
17,9085,1,138.0,37,37,9,7,123.3,1,0,19,5,15,3,14.0,5,10,4,11.75,9.4,-0.8,-3.12
1,9500,1,140.0,19,38,7,8,129.9,1,0,19,7,0,0,0.0,8,0,0,0.0,16.2,0.3,-0.92
44,9119,1,130.0,3,19,3,4,130.0,1,1,20,5,12,1,13.0,5,8,3,12.6,12.4,0.5,1.79
39,9254,1,133.1,19,19,4,7,123.0,0,0,28,6,6,6,10.833333333333334,6,7,5,11.0,13.9,-0.3,0.79
1,9254,1,125.0,1,3,4,1,121.9,1,1,18,6,15,3,11.666666666666666,6,14,2,12.5,10.8,1.4,1.74
1,9500,1,113.0,3,1,134,135,107.8,1,0,20,7,10,5,14.46,7,8,6,13.55,12.4,0.5,1.79
17,9254,1,126.0,37,37,5,1,126.0,0,1,29,6,12,0,0.0,6,6,0,0.0,9.4,-0.8,-3.12
39,9500,1,133.1,1,37,9,9,100.0,1,1,28,7,11,3,11.916666666666666,7,17,0,0.0,16.2,0.3,-0.92
1,9853,1,137.0,37,37,9,9,132.8,1,0,18,6,7,6,13.333333333333334,6,8,5,11.8,7.6,2.6,0.32
1,9500,1,101.0,1,1,3,4,102.4,1,0,20,7,9,5,12.04,7,9,6,11.77142857142857,12.4,0.5,1.79
39,8014,0,133.1,34,34,0,0,130.0,1,1,38,6,0,0,0.0,6,0,0,0.0,9.4,-0.8,-3.12
17,171,1,132.0,1,37,4,9,127.1,0,1,21,0,0,0,0.0,0,0,0,0.0,7.6,2.6,0.32
43,9085,1,130.0,37,37,90,90,125.1,1,0,21,9,14,8,13.555555555555555,7,10,7,13.571428571428571,7.6,2.6,0.32
39,9147,1,140.0,37,37,9,8,108.0,1,0,50,5,12,3,13.333333333333334,5,8,5,12.2,9.4,-0.8,-3.12
39,8014,0,133.1,34,5,0,1,118.5,1,0,31,6,12,0,0.0,6,0,0,0.0,7.6,2.6,0.32
17,9147,1,120.0,3,38,3,7,124.2,1,1,18,5,13,5,12.0,5,9,4,11.4,13.9,-0.3,0.79
18,9500,1,136.0,3,3,3,3,130.8,1,0,18,7,7,7,14.05714285714286,8,9,8,14.6,16.2,0.3,-0.92
1,9119,1,160.0,37,37,9,6,153.7,1,1,19,5,7,1,13.0,5,7,2,10.0,9.4,-0.8,-3.12
44,9085,1,150.0,19,37,4,7,150.0,1,0,19,6,8,6,14.142857142857142,6,7,6,13.0,13.9,-0.3,0.79
42,9500,1,111.0,1,3,9,10,128.2,1,1,23,8,8,8,12.5075,8,8,8,12.5075,9.4,-0.8,-3.12
44,9085,1,140.0,3,3,4,2,140.0,1,0,19,6,8,4,14.4,6,6,5,13.0,13.9,-0.3,0.79
39,9670,1,140.0,34,34,0,0,100.0,1,0,28,5,6,4,12.5,5,7,4,11.75,7.6,2.6,0.32
1,9254,1,120.0,19,19,9,9,116.5,1,0,19,6,9,5,13.2,6,8,5,11.0,12.4,0.5,1.79
1,9085,1,120.0,37,37,9,1,123.2,1,0,20,5,8,5,14.166666666666666,5,6,4,11.75,9.4,-0.8,-3.12
17,9147,1,139.0,1,38,4,5,152.0,1,0,18,5,5,5,14.6,5,8,5,12.0,12.7,3.7,-1.7
17,9670,1,120.0,38,38,5,7,115.1,1,0,19,6,7,6,14.571428571428571,6,7,6,12.333333333333334,12.4,0.5,1.79
1,9070,1,130.0,12,19,4,5,118.5,1,0,18,6,6,6,12.0,6,8,6,11.285714285714286,8.9,1.4,3.51
39,9991,0,140.0,37,37,9,5,140.0,0,0,37,5,5,0,0.0,5,5,0,0.0,15.5,2.8,-4.06
17,9238,1,154.0,19,37,9,7,140.4,1,0,20,6,13,2,10.0,6,12,4,10.75,7.6,2.6,0.32
1,9070,1,124.0,19,19,9,7,113.9,1,1,18,6,0,0,0.0,6,0,0,0.0,12.4,0.5,1.79
1,9670,1,121.0,37,37,5,9,116.5,1,0,23,5,7,3,11.333333333333334,5,5,4,11.25,7.6,2.6,0.32
17,9070,1,118.0,38,19,9,3,111.0,1,0,21,6,6,6,12.5,6,6,6,12.666666666666666,7.6,2.6,0.32
17,9254,1,136.0,39,3,3,3,128.7,1,0,20,6,8,6,11.666666666666666,6,10,6,11.0,13.9,-0.3,0.79
1,9147,1,127.0,2,19,4,5,121.8,1,0,18,5,5,5,12.6,5,5,5,14.0,11.1,0.6,2.02
39,9085,1,133.1,36,36,99,5,128.2,0,0,28,5,14,1,12.0,5,5,0,0.0,9.4,-0.8,-3.12
17,9773,1,138.0,1,1,4,2,140.5,1,0,19,6,7,6,13.0,6,9,6,13.714285714285714,7.6,2.6,0.32
17,9238,1,122.0,37,37,7,5,112.9,1,0,19,6,8,6,12.125,6,7,6,12.714285714285714,16.2,0.3,-0.92
1,9130,1,135.0,3,3,2,2,137.1,1,0,18,6,8,6,12.0,6,8,5,14.8,12.4,0.5,1.79
17,9070,1,119.0,38,19,9,9,115.2,1,1,21,6,8,4,11.5,6,7,5,11.0,15.5,2.8,-4.06
39,8014,0,100.0,37,38,9,9,141.5,1,0,45,6,9,5,12.333333333333334,6,6,6,13.0,13.9,-0.3,0.79
42,9147,1,139.0,3,38,2,5,112.3,1,0,19,5,8,2,11.5,5,10,3,10.857142857142858,10.8,1.4,1.74
17,9500,1,137.0,19,37,7,7,126.7,1,0,19,7,7,7,13.714285714285714,8,11,8,14.863636363636363,16.2,0.3,-0.92
39,9991,0,120.0,19,37,3,9,132.9,1,1,32,5,11,4,10.75,5,11,4,11.333333333333334,13.9,-0.3,0.79
1,9147,1,128.0,1,1,9,6,120.3,1,1,19,5,9,5,10.8,5,13,2,13.5,8.9,1.4,3.51
39,9238,1,133.1,37,29,0,4,120.5,0,1,32,6,10,2,11.0,6,12,0,0.0,7.6,2.6,0.32
17,9500,1,135.0,1,19,4,10,133.5,1,0,19,8,8,8,13.3425,8,8,8,13.3425,9.4,-0.8,-3.12
18,9853,1,120.0,1,1,9,0,115.8,1,0,18,7,12,6,12.0,7,11,6,12.166666666666666,13.9,-0.3,0.79
1,9147,1,115.0,1,38,3,8,109.8,1,0,19,5,5,5,13.4,5,5,5,12.6,8.9,1.4,3.51
43,171,1,117.0,19,12,9,10,109.3,1,1,19,0,0,0,0.0,0,0,0,0.0,9.4,-0.8,-3.12
1,9773,1,131.0,1,1,4,4,127.2,1,0,18,6,6,6,13.166666666666666,6,7,5,13.2,12.4,0.5,1.79
39,9119,1,130.0,19,37,9,9,134.0,1,1,24,5,8,5,11.833333333333334,5,8,4,14.0,12.7,3.7,-1.7
39,9500,1,133.1,1,19,9,9,120.0,1,1,34,8,8,7,13.842857142857143,8,8,7,13.842857142857143,12.7,3.7,-1.7
43,9085,1,150.0,38,37,6,6,150.0,1,0,21,7,15,3,13.0,5,12,5,13.285714285714286,10.8,1.4,1.74
1,9500,1,126.0,12,1,5,10,120.2,1,0,19,7,9,5,14.06,7,9,7,11.242857142857142,12.4,0.5,1.79
39,9147,1,130.0,3,37,9,9,103.4,1,0,30,7,9,7,11.75,8,12,7,11.142857142857142,12.7,3.7,-1.7
42,9147,1,133.1,37,38,7,3,123.0,1,1,33,5,5,1,10.0,5,5,0,0.0,7.6,2.6,0.32
42,9003,1,120.0,3,1,2,2,113.3,1,1,26,6,9,1,10.0,6,6,0,0.0,12.4,0.5,1.79
17,9773,1,127.0,1,33,3,3,129.8,0,1,20,6,10,0,0.0,5,10,0,0.0,10.8,1.4,1.74
1,9773,1,140.0,3,2,4,6,133.4,0,1,29,6,8,6,16.5,6,6,5,13.8,11.1,0.6,2.02
1,9070,1,128.0,19,19,3,3,129.8,1,0,20,6,6,6,11.833333333333334,6,6,3,13.333333333333334,9.4,-0.8,-3.12
39,9500,1,123.0,19,1,1,1,140.8,1,0,25,8,8,7,12.084285714285716,8,8,7,12.084285714285716,10.8,1.4,1.74
1,9003,1,131.0,19,38,5,5,118.4,1,0,20,6,11,6,14.125,6,10,5,12.6,13.9,-0.3,0.79
1,9556,1,180.0,5,3,1,1,183.5,1,0,18,7,8,4,12.0,8,8,0,0.0,16.2,0.3,-0.92
44,9003,1,170.0,19,19,5,5,170.0,1,1,20,6,8,6,14.5,6,10,6,15.3,16.2,0.3,-0.92
17,9130,1,125.0,19,19,3,10,131.0,1,1,19,5,11,2,10.5,5,9,0,0.0,10.8,1.4,1.74
17,9254,1,127.0,3,19,4,4,116.9,1,1,21,6,7,5,11.0,6,7,5,12.4,15.5,2.8,-4.06
18,9773,1,132.0,37,19,9,7,119.1,1,0,22,6,8,5,11.6,6,7,6,12.0,9.4,-0.8,-3.12
39,33,1,120.0,38,1,9,5,153.8,1,1,35,7,9,0,0.0,7,8,0,0.0,11.1,0.6,2.02
1,9773,1,130.0,1,34,9,9,124.8,1,0,20,6,7,5,12.8,6,6,6,12.333333333333334,12.4,0.5,1.79
42,9003,1,140.0,19,1,5,5,140.0,1,0,22,6,10,6,12.571428571428571,6,12,4,13.666666666666666,15.5,2.8,-4.06
15,9147,1,150.0,38,1,9,1,150.0,1,1,19,5,5,5,10.6,5,8,5,11.6,12.4,0.5,1.79
1,9670,1,130.0,19,19,7,7,121.6,1,0,19,6,7,6,14.714285714285714,6,6,6,15.833333333333334,12.4,0.5,1.79
43,9853,1,115.0,3,37,2,5,108.7,1,0,21,6,10,3,12.666666666666666,6,12,3,10.0,9.4,-0.8,-3.12
1,9500,1,125.0,1,12,3,6,115.2,1,0,20,7,7,7,12.982857142857142,8,8,8,14.4625,12.4,0.5,1.79
17,9085,1,121.0,38,1,9,9,111.9,1,1,21,5,11,0,0.0,5,10,5,12.285714285714286,10.8,1.4,1.74
7,8014,0,170.0,19,19,4,4,170.0,1,0,27,5,5,0,0.0,6,0,0,0.0,9.4,-0.8,-3.12
43,9991,0,130.0,37,37,9,9,103.8,1,0,28,15,15,14,11.071428571428571,14,16,12,11.333333333333334,9.4,-0.8,-3.12
1,9238,1,124.0,38,19,9,7,129.6,1,1,19,6,10,6,11.125,6,7,6,11.857142857142858,7.6,2.6,0.32
17,9238,1,118.0,1,19,4,10,110.7,1,0,18,6,15,2,10.333333333333334,6,13,3,13.333333333333334,12.7,3.7,-1.7
